measurement.id,plot.id,site.id,study.id,refor.type,prior,stand.age,n,sub_n,plot.size,variables.name,mean_ha,covar_1,coV1_value,covar_2,coV2_value,covar_3,coV3_value
1048,1768,3541,2236,SNR,PA,25,4,5,0.08,soil_perC,0.61,max_depth,60,min_depth,40,bulk_density,1.12
1049,1768,3541,2236,SNR,PA,25,4,5,0.08,soil_perC,0.48,max_depth,80,min_depth,60,bulk_density,1.23
1050,1768,3541,2236,SNR,PA,25,4,5,0.08,soil_perC,0.41,max_depth,100,min_depth,80,bulk_density,1.18
1051,1768,3541,2236,SNR,PA,25,4,5,0.08,soil_perC,0.37,max_depth,160,min_depth,100,bulk_density,1.2
1052,1768,3541,2236,SNR,PA,25,4,5,0.08,soil_perC,0.32,max_depth,200,min_depth,160,bulk_density,1.21
1087,1777,3662,2382,SNR,TMC,13,3,8,0.2304,SOC,64.8,max_depth,50,min_depth,0,,
13085,9205,2161,2416,SNR,C,14,3,10,,soil_perC,0.67,max_depth,27,min_depth,0,bulk_density,1.22
13086,9205,2161,2416,SNR,C,14,3,10,,soil_perC,0.41,max_depth,72,min_depth,27,bulk_density,1.35
13092,9208,2161,2416,SNR,C,14,3,10,,soil_perC,0.55,max_depth,30,min_depth,0,bulk_density,1.25
13093,9208,2161,2416,SNR,C,14,3,10,,soil_perC,0.35,max_depth,95,min_depth,30,bulk_density,1.25
13082,1778,2161,2416,SNR,C,39,3,10,,soil_perC,2.66,max_depth,6,min_depth,0,bulk_density,1.05
13083,1778,2161,2416,SNR,C,39,3,10,,soil_perC,1.78,max_depth,20,min_depth,6,bulk_density,1.07
13090,9207,2161,2416,SNR,C,39,3,10,,soil_perC,1.5,max_depth,25,min_depth,0,bulk_density,1
13091,9207,2161,2416,SNR,C,39,3,10,,soil_perC,0.47,max_depth,75,min_depth,25,bulk_density,1.12
13078,9203,2161,2416,SNR,C,63,3,10,,soil_perC,4.09,max_depth,10,min_depth,0,bulk_density,0.94
13079,9203,2161,2416,SNR,C,63,3,10,,soil_perC,1.53,max_depth,40,min_depth,10,bulk_density,1.01
13080,9203,2161,2416,SNR,C,63,3,10,,soil_perC,1.04,max_depth,65,min_depth,40,bulk_density,1.25
13081,9203,2161,2416,SNR,C,63,3,10,,soil_perC,0.97,max_depth,70,min_depth,65,bulk_density,1.27
13087,9206,2161,2416,SNR,C,63,3,10,,soil_perC,1.42,max_depth,35,min_depth,0,bulk_density,1.15
13088,9206,2161,2416,SNR,C,63,3,10,,soil_perC,1.08,max_depth,45,min_depth,35,bulk_density,1.26
13089,9206,2161,2416,SNR,C,63,3,10,,soil_perC,0.71,max_depth,100,min_depth,45,bulk_density,1.29
1094,1779,3723,2542,PA,PA,0,3,8,0.06,soil_perC,8.32,max_depth,5,min_depth,0,bulk_density,0.7
1097,1779,3723,2542,PA,PA,0,3,8,0.06,soil_perC,1.7,max_depth,30,min_depth,0,bulk_density,1.1
1095,1779,3723,2542,PA,PA,0,3,8,0.06,soil_perC,4.94,max_depth,10,min_depth,5,bulk_density,0.8
1096,1779,3723,2542,PA,PA,0,3,8,0.06,soil_perC,2.67,max_depth,20,min_depth,10,bulk_density,1.1
1101,1780,3723,2542,SNR,PA,10,3,8,0.06,soil_perC,9.17,max_depth,5,min_depth,0,bulk_density,0.5
1104,1780,3723,2542,SNR,PA,10,3,8,0.06,soil_perC,2.58,max_depth,30,min_depth,0,bulk_density,0.8
1102,1780,3723,2542,SNR,PA,10,3,8,0.06,soil_perC,5.81,max_depth,10,min_depth,5,bulk_density,0.7
1103,1780,3723,2542,SNR,PA,10,3,8,0.06,soil_perC,3.68,max_depth,20,min_depth,10,bulk_density,0.8
1108,1781,3723,2542,SNR,PA,35,3,8,0.06,soil_perC,6.97,max_depth,5,min_depth,0,bulk_density,0.5
1109,1781,3723,2542,SNR,PA,35,3,8,0.06,soil_perC,4.86,max_depth,10,min_depth,5,bulk_density,0.7
1110,1781,3723,2542,SNR,PA,35,3,8,0.06,soil_perC,2.99,max_depth,20,min_depth,10,bulk_density,0.9
1111,1781,3723,2542,SNR,PA,35,3,8,0.06,soil_perC,1.76,max_depth,30,min_depth,20,bulk_density,1
1120,1782,3514,2735,SNR,M,22,8,4,0.001,SOM_per,0.08,max_depth,20,min_depth,0,bulk_density,1.8
1213,1854,2241,2963,H,H,0,3,8,0.25,SOC,29,max_depth,30,min_depth,0,,
1217,1855,2242,2963,H,H,0,3,8,0.25,SOC,30,max_depth,30,min_depth,0,,
1221,1856,2243,2963,H,H,0,3,8,0.25,SOC,37.6,max_depth,30,min_depth,0,,
13094,9209,2241,2963,H,H,0,3,8,0.25,SOC,29.3,max_depth,30,min_depth,0,,
13098,9210,2241,2963,H,H,0,3,8,0.25,SOC,26.2,max_depth,30,min_depth,0,,
13102,9211,2242,2963,H,H,0,3,8,0.25,SOC,29,max_depth,30,min_depth,0,,
13106,9212,2242,2963,H,H,0,3,8,0.25,SOC,26.9,max_depth,30,min_depth,0,,
13110,9213,2243,2963,H,H,0,4,8,0.25,SOC,41.8,max_depth,30,min_depth,0,,
13114,9214,2243,2963,H,H,0,3,8,0.25,SOC,40.5,max_depth,30,min_depth,0,,
1214,1854,2241,2963,SNR,H,5,3,9,0.25,SOC,29.1,max_depth,30,min_depth,0,,
1218,1855,2242,2963,SNR,H,5,3,9,0.25,SOC,31.4,max_depth,30,min_depth,0,,
1222,1856,2243,2963,SNR,H,5,3,9,0.25,SOC,43.4,max_depth,30,min_depth,0,,
13095,9209,2241,2963,SNR,H,5,3,9,0.25,SOC,28.7,max_depth,30,min_depth,0,,
13099,9210,2241,2963,SNR,H,5,3,9,0.25,SOC,29.9,max_depth,30,min_depth,0,,
13103,9211,2242,2963,SNR,H,5,3,9,0.25,SOC,33,max_depth,30,min_depth,0,,
13107,9212,2242,2963,SNR,H,5,3,9,0.25,SOC,31.2,max_depth,30,min_depth,0,,
13111,9213,2243,2963,SNR,H,5,4,9,0.25,SOC,43.5,max_depth,30,min_depth,0,,
13115,9214,2243,2963,SNR,H,5,3,9,0.25,SOC,42.8,max_depth,30,min_depth,0,,
1215,1854,2241,2963,SNR,H,10,3,9,0.25,SOC,31.4,max_depth,30,min_depth,0,,
1219,1855,2242,2963,SNR,H,10,3,9,0.25,SOC,29.7,max_depth,30,min_depth,0,,
1223,1856,2243,2963,SNR,H,10,3,9,0.25,SOC,46.1,max_depth,30,min_depth,0,,
13096,9209,2241,2963,SNR,H,10,3,9,0.25,SOC,28.9,max_depth,30,min_depth,0,,
13100,9210,2241,2963,SNR,H,10,3,9,0.25,SOC,30.1,max_depth,30,min_depth,0,,
13104,9211,2242,2963,SNR,H,10,3,9,0.25,SOC,31.3,max_depth,30,min_depth,0,,
13108,9212,2242,2963,SNR,H,10,3,9,0.25,SOC,31.4,max_depth,30,min_depth,0,,
13112,9213,2243,2963,SNR,H,10,4,9,0.25,SOC,50.2,max_depth,30,min_depth,0,,
13116,9214,2243,2963,SNR,H,10,3,9,0.25,SOC,51.9,max_depth,30,min_depth,0,,
1216,1854,2241,2963,SNR,H,15,3,9,0.25,SOC,26.9,max_depth,30,min_depth,0,,
1220,1855,2242,2963,SNR,H,15,3,9,0.25,SOC,31.2,max_depth,30,min_depth,0,,
1224,1856,2243,2963,SNR,H,15,3,9,0.25,SOC,62.1,max_depth,30,min_depth,0,,
13097,9209,2241,2963,SNR,H,15,3,9,0.25,SOC,28.5,max_depth,30,min_depth,0,,
13101,9210,2241,2963,SNR,H,15,3,9,0.25,SOC,24.9,max_depth,30,min_depth,0,,
13105,9211,2242,2963,SNR,H,15,3,9,0.25,SOC,33.5,max_depth,30,min_depth,0,,
13109,9212,2242,2963,SNR,H,15,3,9,0.25,SOC,31.7,max_depth,30,min_depth,0,,
13113,9213,2243,2963,SNR,H,15,4,9,0.25,SOC,70,max_depth,30,min_depth,0,,
13117,9214,2243,2963,SNR,H,15,3,9,0.25,SOC,56.4,max_depth,30,min_depth,0,,
1240,109,19,3017,SNR,SC,5,1,3,0.08,SOC,25.6,max_depth,30,min_depth,0,,
1241,110,19,3017,SNR,SC,7,1,3,0.08,SOC,15.1,max_depth,30,min_depth,0,,
1242,111,19,3017,SNR,SC,10,1,3,0.08,SOC,18.6,max_depth,30,min_depth,0,,
1243,112,19,3017,SNR,SC,14,1,3,0.08,SOC,23.4,max_depth,30,min_depth,0,,
1244,113,19,3017,SNR,SC,18,1,3,0.08,SOC,20.6,max_depth,30,min_depth,0,,
1245,114,19,3017,SNR,SC,21,1,3,0.08,SOC,22.9,max_depth,30,min_depth,0,,
1246,115,19,3017,SNR,SC,25,1,3,0.08,SOC,23.3,max_depth,30,min_depth,0,,
1247,116,19,3017,SNR,SC,32,1,3,0.08,SOC,19.4,max_depth,30,min_depth,0,,
1248,118,19,3017,SNR,SC,35,1,3,0.08,SOC,34.7,max_depth,30,min_depth,0,,
1249,119,19,3017,SNR,SC,37,1,3,0.08,SOC,17.8,max_depth,30,min_depth,0,,
1250,120,19,3017,SNR,SC,38,1,3,0.08,SOC,28.6,max_depth,30,min_depth,0,,
1251,121,19,3017,SNR,SC,43,1,3,0.08,SOC,24.4,max_depth,30,min_depth,0,,
1252,122,19,3017,SNR,SC,47,1,3,0.08,SOC,27.1,max_depth,30,min_depth,0,,
1264,1861,2273,3217,SNR,C,4,5,5,0.0004,soil_perC,1.41,max_depth,20,min_depth,0,bulk_density,0.91
1266,1861,2273,3217,SNR,C,4,5,5,0.0004,soil_perC,0.63,max_depth,40,min_depth,20,bulk_density,0.52
1268,1861,2273,3217,SNR,C,4,5,5,0.0004,soil_perC,0.54,max_depth,60,min_depth,40,bulk_density,0.8
1265,1862,2274,3217,SNR,C,23,5,5,0.0004,soil_perC,1.74,max_depth,20,min_depth,0,bulk_density,0.88
1267,1862,2274,3217,SNR,C,23,5,5,0.0004,soil_perC,0.85,max_depth,40,min_depth,20,bulk_density,0.8
1269,1862,2274,3217,SNR,C,23,5,5,0.0004,soil_perC,0.67,max_depth,60,min_depth,40,bulk_density,1.26
13154,9215,13978,3217,SNR,C,55,5,5,0.0025,soil_perC,1.74,max_depth,20,min_depth,0,bulk_density,1.12
13155,9215,13978,3217,SNR,C,55,5,5,0.0025,soil_perC,0.85,max_depth,40,min_depth,20,bulk_density,1.22
13156,9215,13978,3217,SNR,C,55,5,5,0.0025,soil_perC,0.67,max_depth,60,min_depth,40,bulk_density,1.24
13157,9216,13979,3217,SNR,C,95,5,5,0.04,soil_perC,1.74,max_depth,20,min_depth,0,bulk_density,1.12
13158,9216,13979,3217,SNR,C,95,5,5,0.04,soil_perC,0.85,max_depth,40,min_depth,20,bulk_density,1.22
13159,9216,13979,3217,SNR,C,95,5,5,0.04,soil_perC,0.67,max_depth,60,min_depth,40,bulk_density,1.23
12830,1863,243,3452,SNR,PA,5,4,,0.2,soil_perC,4,max_depth,10,min_depth,0,,
12831,1864,243,3452,SNR,PA,12,4,,0.2,soil_perC,3.9,max_depth,10,min_depth,0,,
12832,1865,243,3452,SNR,PA,30,4,,0.2,soil_perC,4,max_depth,10,min_depth,0,,
12833,8769,243,3452,SNR,PA/H,80,4,,0.2,soil_perC,3.8,max_depth,10,min_depth,0,,
4018,2907,3884,3504,C,C,0,1,5,,SOC,7.2,max_depth,10,min_depth,0,,
4017,2907,3884,3504,C,C,0,1,5,,SOC,36.1,max_depth,50,min_depth,10,,
4021,2903,3885,3504,SNR,C,4,1,5,,SOC,10.1,max_depth,10,min_depth,0,,
4020,2903,3885,3504,SNR,C,4,1,5,,SOC,34.5,max_depth,50,min_depth,10,,
4024,2904,3885,3504,SNR,C,12,1,5,,SOC,8.5,max_depth,10,min_depth,0,,
4023,2904,3885,3504,SNR,C,12,1,5,,SOC,32.2,max_depth,50,min_depth,10,,
4027,2905,3885,3504,SNR,C,17,1,5,,SOC,11.1,max_depth,10,min_depth,0,,
4026,2905,3885,3504,SNR,C,17,1,5,,SOC,20.7,max_depth,50,min_depth,10,,
4030,2906,3885,3504,SNR,C,68,1,5,,SOC,26.6,max_depth,10,min_depth,0,,
4029,2906,3885,3504,SNR,C,68,1,5,,SOC,16.8,max_depth,50,min_depth,10,,
1353,1911,3710,3646,SNR,SC/PA/H,19,3,3,0.04,SOC,27.98,max_depth,20,min_depth,0,,
1354,1911,3710,3646,SNR,SC/PA/H,19,3,3,0.04,SOC,16.96,max_depth,40,min_depth,20,,
1360,1913,3767,3748,SNR,SC,6,1,,0.01,soil_perC,1.72,max_depth,20,min_depth,0,bulk_density,1.1
1361,1914,3767,3748,SNR,SC,9,1,,0.01,soil_perC,1.57,max_depth,20,min_depth,0,bulk_density,1.3
1369,126,22,3773,SNR,SC,3,14,8,0.100000001,SOC,38.1,max_depth,10,min_depth,0,,
1376,126,22,3773,SNR,SC,3,14,8,0.100000001,SOC,25.1,max_depth,20,min_depth,10,,
1383,126,22,3773,SNR,SC,3,14,8,0.100000001,SOC,10.3,max_depth,30,min_depth,20,,
1370,137,22,3773,SNR,SC,8,15,8,0.100000001,SOC,43.6,max_depth,10,min_depth,0,,
1377,137,22,3773,SNR,SC,8,15,8,0.100000001,SOC,23.6,max_depth,20,min_depth,10,,
1384,137,22,3773,SNR,SC,8,15,8,0.100000001,SOC,8.3,max_depth,30,min_depth,20,,
1371,127,22,3773,SNR,SC,13,13,8,0.100000001,SOC,38.5,max_depth,10,min_depth,0,,
1378,127,22,3773,SNR,SC,13,13,8,0.100000001,SOC,14.9,max_depth,20,min_depth,10,,
1385,127,22,3773,SNR,SC,13,13,8,0.100000001,SOC,6,max_depth,30,min_depth,20,,
1372,138,22,3773,SNR,SC,18,5,8,0.100000001,SOC,43.6,max_depth,10,min_depth,0,,
1379,138,22,3773,SNR,SC,18,5,8,0.100000001,SOC,32.6,max_depth,20,min_depth,10,,
1386,138,22,3773,SNR,SC,18,5,8,0.100000001,SOC,9.6,max_depth,30,min_depth,20,,
1373,139,22,3773,SNR,SC,23,6,8,0.100000001,SOC,44.7,max_depth,10,min_depth,0,,
1380,139,22,3773,SNR,SC,23,6,8,0.100000001,SOC,24.1,max_depth,20,min_depth,10,,
1387,139,22,3773,SNR,SC,23,6,8,0.100000001,SOC,9.2,max_depth,30,min_depth,20,,
1374,128,22,3773,SNR,SC,28,5,8,0.100000001,SOC,51.6,max_depth,10,min_depth,0,,
1381,128,22,3773,SNR,SC,28,5,8,0.100000001,SOC,19.3,max_depth,20,min_depth,10,,
1388,128,22,3773,SNR,SC,28,5,8,0.100000001,SOC,10.2,max_depth,30,min_depth,20,,
1375,141,22,3773,SNR,SC,35,5,8,0.100000001,SOC,34.9,max_depth,20,min_depth,10,,
1382,141,22,3773,SNR,SC,35,5,8,0.100000001,SOC,18.4,max_depth,20,min_depth,10,,
1389,141,22,3773,SNR,SC,35,5,8,0.100000001,SOC,7.2,max_depth,30,min_depth,20,,
1425,1915,2229,3871,SNR,,16,1,3,0.1,SOC,26.9,max_depth,10,min_depth,0,,
1426,1915,2229,3871,SNR,,16,1,3,0.1,SOC,14,max_depth,20,min_depth,10,,
1427,1915,2229,3871,SNR,,16,1,3,0.1,SOC,15.7,max_depth,40,min_depth,20,,
1428,1915,2229,3871,SNR,,16,1,3,0.1,SOC,9.5,max_depth,70,min_depth,40,,
13225,9279,2229,3871,SNR,,35,1,3,0.1,SOC,26.9,max_depth,10,min_depth,0,,
13226,9279,2229,3871,SNR,,35,1,3,0.1,SOC,12.5,max_depth,20,min_depth,10,,
13227,9279,2229,3871,SNR,,35,1,3,0.1,SOC,13.8,max_depth,40,min_depth,20,,
13228,9279,2229,3871,SNR,,35,1,3,0.1,SOC,9.6,max_depth,70,min_depth,40,,
13233,9280,2229,3871,SNR,,50,1,3,0.1,SOC,27,max_depth,10,min_depth,0,,
13234,9280,2229,3871,SNR,,50,1,3,0.1,SOC,15.2,max_depth,20,min_depth,10,,
13235,9280,2229,3871,SNR,,50,1,3,0.1,SOC,14.9,max_depth,40,min_depth,20,,
13236,9280,2229,3871,SNR,,50,1,3,0.1,SOC,10,max_depth,70,min_depth,40,,
13241,9281,2229,3871,SNR,,68,1,3,0.1,SOC,31.3,max_depth,10,min_depth,0,,
13242,9281,2229,3871,SNR,,68,1,3,0.1,SOC,16.1,max_depth,20,min_depth,10,,
13243,9281,2229,3871,SNR,,68,1,3,0.1,SOC,16.9,max_depth,40,min_depth,20,,
13244,9281,2229,3871,SNR,,68,1,3,0.1,SOC,10.1,max_depth,70,min_depth,40,,
1433,1917,3140,4045,C,C,0,1,3,,soil_perC,0.752,max_depth,10,min_depth,0,bulk_density,1.43
1434,1917,3140,4045,C,C,0,1,3,,soil_perC,0.73,max_depth,20,min_depth,10,bulk_density,1.55
1435,1917,3140,4045,C,C,0,1,3,,soil_perC,0.215,max_depth,40,min_depth,20,bulk_density,1.6
1436,1917,3140,4045,SNR,C,15,1,3,,soil_perC,0.86,max_depth,10,min_depth,0,bulk_density,1.29
1437,1917,3140,4045,SNR,C,15,1,3,,soil_perC,0.647,max_depth,20,min_depth,10,bulk_density,1.39
1438,1917,3140,4045,SNR,C,15,1,3,,soil_perC,0.156,max_depth,40,min_depth,20,bulk_density,1.54
1446,1919,3538,4149,SNR,PA,2,4,2,0.00405,soil_perC,1.46,max_depth,20,min_depth,0,bulk_density,1.22
1447,1919,3538,4149,SNR,PA,2,4,2,0.00405,soil_perC,1.48,max_depth,40,min_depth,20,bulk_density,1.35
1448,1919,3538,4149,SNR,PA,2,4,2,0.00405,soil_perC,1.04,max_depth,60,min_depth,40,bulk_density,1.4
13250,9283,13978,4149,SNR,PA,2,4,2,0.00405,soil_perC,2,max_depth,20,min_depth,0,bulk_density,1.12
13251,9283,13978,4149,SNR,PA,2,4,2,0.00405,soil_perC,1.61,max_depth,40,min_depth,20,bulk_density,1.08
13252,9283,13978,4149,SNR,PA,2,4,2,0.00405,soil_perC,0.63,max_depth,60,min_depth,40,bulk_density,1.1
13258,9285,13979,4149,SNR,PA,2,4,2,0.00405,soil_perC,3.59,max_depth,20,min_depth,0,bulk_density,0.92
13259,9285,13979,4149,SNR,PA,2,4,2,0.00405,soil_perC,2.7,max_depth,40,min_depth,20,bulk_density,0.98
13260,9285,13979,4149,SNR,PA,2,4,2,0.00405,soil_perC,1.56,max_depth,60,min_depth,40,bulk_density,0.94
1442,1918,3538,4149,SNR,C/PA,27,4,2,0.00405,soil_perC,1.48,max_depth,20,min_depth,0,bulk_density,1.16
1443,1918,3538,4149,SNR,C/PA,27,4,2,0.00405,soil_perC,1.15,max_depth,40,min_depth,20,bulk_density,1.33
1444,1918,3538,4149,SNR,C/PA,27,4,2,0.00405,soil_perC,1.19,max_depth,60,min_depth,40,bulk_density,1.32
13254,9284,13979,4149,SNR,C/PA,54,4,2,0.00405,soil_perC,5.78,max_depth,20,min_depth,0,bulk_density,0.66
13255,9284,13979,4149,SNR,C/PA,54,4,2,0.00405,soil_perC,3.83,max_depth,40,min_depth,20,bulk_density,0.81
13256,9284,13979,4149,SNR,C/PA,54,4,2,0.00405,soil_perC,1.91,max_depth,60,min_depth,40,bulk_density,0.99
13246,9282,13978,4149,SNR,C/PA,73,4,2,0.00405,soil_perC,4.38,max_depth,20,min_depth,0,bulk_density,0.85
13247,9282,13978,4149,SNR,C/PA,73,4,2,0.00405,soil_perC,1.65,max_depth,40,min_depth,20,bulk_density,0.86
13248,9282,13978,4149,SNR,C/PA,73,4,2,0.00405,soil_perC,0.82,max_depth,60,min_depth,40,bulk_density,0.92
1479,1929,3826,4322,SNR,,25,3,3,0.04,SOC,20.1,max_depth,10,min_depth,0,,
1480,1929,3826,4322,SNR,,25,3,3,0.04,SOC,17.2,max_depth,20,min_depth,10,,
1481,1929,3826,4322,SNR,,25,3,3,0.04,SOC,18.1,max_depth,40,min_depth,20,,
13266,9286,3826,4322,SNR,,65,3,3,0.04,SOC,25.8,max_depth,10,min_depth,0,,
13267,9286,3826,4322,SNR,,65,3,3,0.04,SOC,14.6,max_depth,20,min_depth,10,,
13268,9286,3826,4322,SNR,,65,3,3,0.04,SOC,15.6,max_depth,40,min_depth,20,,
1506,1930,2090,4395,SNR,F,2,9,2,0.0314,SOC,2.1,max_depth,15,min_depth,0,,
1508,1932,2092,4395,SNR,F,6,9,2,0.0314,SOC,3.2,max_depth,15,min_depth,0,,
1510,1934,2094,4395,SNR,F,7,9,2,0.0314,SOC,3,max_depth,15,min_depth,0,,
1512,1936,2096,4395,SNR,F,11,9,2,0.0314,SOC,2,max_depth,15,min_depth,0,,
1514,1938,2098,4395,SNR,F,23,9,2,0.0314,SOC,3,max_depth,15,min_depth,0,,
1516,1940,2100,4395,SNR,F,30,9,2,0.0314,SOC,2.2,max_depth,15,min_depth,0,,
13271,9287,13982,4395,SNR,F,34,9,2,0.0314,SOC,2.2,max_depth,15,min_depth,0,,
1520,1942,397,4404,SC,SC,0,3,5,0.4,soil_perC,5.1,max_depth,40,min_depth,0,,
1521,9419,397,4404,SNR,SC,15,3,5,0.4,soil_perC,8.1,max_depth,40,min_depth,0,,
13503,9421,397,4404,SNR,SC,45,3,5,0.4,soil_perC,11,max_depth,40,min_depth,0,,
13489,9420,397,4404,SNR,SC,75,3,5,0.4,soil_perC,8.9,max_depth,40,min_depth,0,,
1545,1943,2074,4457,C,C,0,3,7,0.02,soil_perC,1.49,max_depth,15,min_depth,0,bulk_density,1.21
1546,1944,2074,4457,SNR,C,8,3,7,0.02,soil_perC,2.4,max_depth,15,min_depth,0,bulk_density,1.21
1547,1945,2074,4457,SNR,C,18,3,7,0.02,soil_perC,3.44,max_depth,15,min_depth,0,bulk_density,1.17
13272,9288,2074,4457,SNR,C,50,3,7,0.02,soil_perC,6.87,max_depth,15,min_depth,0,bulk_density,0.89
1574,1950,3575,4491,SNR,H,9,3,1,0.02,SOC,72.9,max_depth,30,min_depth,0,,
1575,1951,3575,4491,SNR,H,12,3,1,0.02,SOC,37.3,max_depth,30,min_depth,0,,
1576,1952,3575,4491,SNR,H,14,3,1,0.02,SOC,56.1,max_depth,30,min_depth,0,,
1577,1953,3575,4491,SNR,H,21,3,1,0.02,SOC,37.1,max_depth,30,min_depth,0,,
1578,1954,3575,4491,SNR,H,26,3,1,0.02,SOC,29.9,max_depth,30,min_depth,0,,
1579,1955,3575,4491,SNR,H,31,3,1,0.02,SOC,37.5,max_depth,30,min_depth,0,,
13315,9289,3575,4491,SNR,H,37,3,1,0.02,SOC,28.1,max_depth,30,min_depth,0,,
13316,9290,3575,4491,SNR,H,40,3,1,0.02,SOC,26.3,max_depth,30,min_depth,0,,
13317,9291,3575,4491,SNR,H,48,3,1,0.02,SOC,40.3,max_depth,30,min_depth,0,,
13318,9292,3575,4491,SNR,H,58,3,1,0.02,SOC,55.6,max_depth,30,min_depth,0,,
13319,9293,3575,4491,SNR,H,63,3,1,0.02,SOC,27.5,max_depth,30,min_depth,0,,
13320,9294,3575,4491,SNR,H,64,3,1,0.02,SOC,34.1,max_depth,30,min_depth,0,,
13321,9295,3575,4491,SNR,H,71,3,1,0.02,SOC,21.5,max_depth,30,min_depth,0,,
13322,9296,3575,4491,SNR,H,74,3,1,0.02,SOC,28.5,max_depth,30,min_depth,0,,
13323,9297,3575,4491,SNR,H,83,3,1,0.02,SOC,27.9,max_depth,30,min_depth,0,,
13324,9298,3575,4491,SNR,H,85,3,1,0.02,SOC,25.8,max_depth,30,min_depth,0,,
13325,9299,3575,4491,SNR,H,94,3,1,0.02,SOC,33.3,max_depth,30,min_depth,0,,
13326,9300,3575,4491,SNR,H,99,3,1,0.02,SOC,25.1,max_depth,30,min_depth,0,,
12549,7151,7575,4581,C,C,0,3,10,0.04,soil_perC,0.27,max_depth,20,min_depth,0,,
12550,7152,7575,4581,PA,PA,0,3,10,0.04,soil_perC,0.66,max_depth,20,min_depth,0,,
12551,7153,7575,4581,SNR,C,30,3,10,0.04,soil_perC,0.59,max_depth,20,min_depth,0,,
12552,7154,7575,4581,SNR,C,30,3,10,0.04,soil_perC,0.57,max_depth,20,min_depth,0,,
12553,7155,7575,4581,SNR,C,30,3,10,0.04,soil_perC,0.68,max_depth,20,min_depth,0,,
12554,7156,7575,4581,SNR,C,30,3,10,0.04,soil_perC,0.64,max_depth,20,min_depth,0,,
12555,7157,7575,4581,SNR,C,30,3,10,0.04,soil_perC,0.92,max_depth,20,min_depth,0,,
13339,9301,7575,4581,SNR,C,80,3,10,0.04,soil_perC,2.08,max_depth,20,min_depth,0,,
1714,1965,2271.1,4757,C,C,0,1,1,0.0001,soil_perC,0.72,max_depth,10,min_depth,0,bulk_density,1.03
1715,1965,2271.1,4757,C,C,0,1,1,0.0001,soil_perC,0.72,max_depth,18,min_depth,10,bulk_density,1.01
1716,1965,2271.1,4757,C,C,0,1,1,0.0001,soil_perC,0.29,max_depth,30,min_depth,18,bulk_density,1.07
1717,1965,2271.1,4757,C,C,0,1,1,0.0001,soil_perC,0.11,max_depth,54,min_depth,30,bulk_density,1.07
1718,1965,2271.1,4757,C,C,0,1,1,0.0001,soil_perC,0.14,max_depth,100,min_depth,54,bulk_density,1.04
1719,1965,2271.1,4757,C,C,0,1,1,0.0001,soil_perC,0.22,max_depth,127,min_depth,100,bulk_density,0.96
1720,1965,2271.1,4757,C,C,0,1,1,0.0001,soil_perC,0.12,max_depth,150,min_depth,127,bulk_density,0.95
1735,1968,2271.2,4757,PA,PA,0,1,1,0.0001,soil_perC,8.39,max_depth,4,min_depth,0,bulk_density,0.58
1736,1968,2271.2,4757,PA,PA,0,1,1,0.0001,soil_perC,7.36,max_depth,34,min_depth,4,bulk_density,0.65
1737,1968,2271.2,4757,PA,PA,0,1,1,0.0001,soil_perC,1.89,max_depth,38,min_depth,34,bulk_density,0.64
1738,1968,2271.2,4757,PA,PA,0,1,1,0.0001,soil_perC,0.5,max_depth,110,min_depth,68,bulk_density,0.69
1739,1968,2271.2,4757,PA,PA,0,1,1,0.0001,soil_perC,0.14,max_depth,133,min_depth,110,bulk_density,0.89
1740,1969,2271.2,4757,C,C,0,1,1,0.0001,soil_perC,7.34,max_depth,8,min_depth,0,bulk_density,0.69
1741,1969,2271.2,4757,C,C,0,1,1,0.0001,soil_perC,7.35,max_depth,17,min_depth,8,bulk_density,0.61
1742,1969,2271.2,4757,C,C,0,1,1,0.0001,soil_perC,5.19,max_depth,51,min_depth,17,bulk_density,0.55
1743,1969,2271.2,4757,C,C,0,1,1,0.0001,soil_perC,2.68,max_depth,93,min_depth,51,bulk_density,0.58
1744,1969,2271.2,4757,C,C,0,1,1,0.0001,soil_perC,1.72,max_depth,126,min_depth,93,bulk_density,0.71
1745,1969,2271.2,4757,C,C,0,1,1,0.0001,soil_perC,0.62,max_depth,180,min_depth,126,bulk_density,0.67
1746,1969,2271.2,4757,C,C,0,1,1,0.0001,soil_perC,0.25,max_depth,210,min_depth,180,bulk_density,0.63
1747,1970,2271.3,4757,C,C,0,1,1,0.0001,soil_perC,9.2,max_depth,10,min_depth,0,bulk_density,0.65
1748,1970,2271.3,4757,C,C,0,1,1,0.0001,soil_perC,7.67,max_depth,23,min_depth,10,bulk_density,0.62
1749,1970,2271.3,4757,C,C,0,1,1,0.0001,soil_perC,5.17,max_depth,40,min_depth,23,bulk_density,0.62
1750,1970,2271.3,4757,C,C,0,1,1,0.0001,soil_perC,2.56,max_depth,46,min_depth,40,bulk_density,0.75
1764,1974,2271.4,4757,C,C,0,1,1,0.0001,soil_perC,7.1,max_depth,6,min_depth,0,bulk_density,0.77
1765,1974,2271.4,4757,C,C,0,1,1,0.0001,soil_perC,6.9,max_depth,10,min_depth,6,bulk_density,0.7
1766,1974,2271.4,4757,C,C,0,1,1,0.0001,soil_perC,6.87,max_depth,24,min_depth,10,bulk_density,0.77
1767,1974,2271.4,4757,C,C,0,1,1,0.0001,soil_perC,3.47,max_depth,38,min_depth,24,bulk_density,0.79
